CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Station_Name,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
4654,Lake Trout,Salvelinus,namaycush,46,1034,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.07,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4655,Lake Trout,Salvelinus,namaycush,60,2171,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.03999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4656,Lake Trout,Salvelinus,namaycush,60,2215.5,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.07,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4657,Lake Trout,Salvelinus,namaycush,48,1247,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.07999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4658,Lake Trout,Salvelinus,namaycush,48.5,1047.5,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.21999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4659,Lake Trout,Salvelinus,namaycush,52,1585,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.09,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4660,Lake Trout,Salvelinus,namaycush,35.5,375,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.05999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4661,Lake Trout,Salvelinus,namaycush,37,560,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.03999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4663,Lake Trout,Salvelinus,namaycush,45,1035,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.05,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4664,Lake Trout,Salvelinus,namaycush,47.5,1082,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.05999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4665,Lake Trout,Salvelinus,namaycush,61.5,2515,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.10999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4666,Lake Trout,Salvelinus,namaycush,54.5,1633,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.05999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4667,Lake Trout,Salvelinus,namaycush,49.5,1230,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.05999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4668,Lake Trout,Salvelinus,namaycush,55.2,2065,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.07,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4669,Lake Trout,Salvelinus,namaycush,38,540,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.09,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4670,Lake Trout,Salvelinus,namaycush,43,833,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.07,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4671,Lake Trout,Salvelinus,namaycush,45.3,960,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.05999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4673,Lake Trout,Salvelinus,namaycush,44,728,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.05,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4674,Lake Trout,Salvelinus,namaycush,50.5,1392,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.07,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4675,Lake Trout,Salvelinus,namaycush,48.5,1125.5,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.07,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4676,Lake Trout,Salvelinus,namaycush,49,1143,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.05,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4677,Lake Trout,Salvelinus,namaycush,49.3,1200,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.07,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4678,Lake Trout,Salvelinus,namaycush,33.5,415,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.03999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4679,Lake Trout,Salvelinus,namaycush,22.5,107.4,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.01999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4680,Lake Trout,Salvelinus,namaycush,18.5,56.4,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.005,BDL,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4682,Lake Trout,Salvelinus,namaycush,27,158.5,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.01999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4683,Lake Trout,Salvelinus,namaycush,22.5,90.9,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.005,BDL,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4684,Lake Trout,Salvelinus,namaycush,27,212.1,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.01999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4685,Lake Trout,Salvelinus,namaycush,30,251,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.01999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4686,Lake Trout,Salvelinus,namaycush,31.5,286.5,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.01999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4687,Lake Trout,Salvelinus,namaycush,58,2121,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.07999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4688,Lake Trout,Salvelinus,namaycush,61,2872,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.10999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4689,Lake Trout,Salvelinus,namaycush,55.5,1768,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.01999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4690,Lake Trout,Salvelinus,namaycush,64,3005,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,CLD,0.03999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
4635,Lake Trout,Salvelinus,namaycush,44.5,873.5,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.07,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4636,Lake Trout,Salvelinus,namaycush,43,839.9,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.09,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4637,Lake Trout,Salvelinus,namaycush,51,1494.6,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.43999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4638,Lake Trout,Salvelinus,namaycush,47,1173.4,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.15999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4639,Lake Trout,Salvelinus,namaycush,51,1269.3,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.23,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4640,Lake Trout,Salvelinus,namaycush,40,659.8,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.14,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4641,Lake Trout,Salvelinus,namaycush,36.1,457.7,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.12999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4643,Lake Trout,Salvelinus,namaycush,38.4,581.2,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.1,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4644,Lake Trout,Salvelinus,namaycush,48.3,1082.9,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.09,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4645,Lake Trout,Salvelinus,namaycush,70,3581,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.34,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4646,Lake Trout,Salvelinus,namaycush,46.5,1024.5,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.15999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4647,Lake Trout,Salvelinus,namaycush,48.5,1183,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.12999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4648,Lake Trout,Salvelinus,namaycush,42.5,940,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.18,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4649,Lake Trout,Salvelinus,namaycush,55.5,1947,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.23,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4650,Lake Trout,Salvelinus,namaycush,56.4,2215,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.37999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4651,Lake Trout,Salvelinus,namaycush,63.5,2863,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.11999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4653,Lake Trout,Salvelinus,namaycush,45.8,1043,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.07,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4654,Lake Trout,Salvelinus,namaycush,46,1034,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.07,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4655,Lake Trout,Salvelinus,namaycush,60,2171,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.03999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4656,Lake Trout,Salvelinus,namaycush,60,2215.5,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.09,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4657,Lake Trout,Salvelinus,namaycush,48,1247,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.10999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4658,Lake Trout,Salvelinus,namaycush,48.5,1047.5,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.15999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4659,Lake Trout,Salvelinus,namaycush,52,1585,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.10999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4660,Lake Trout,Salvelinus,namaycush,35.5,375,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.02999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4661,Lake Trout,Salvelinus,namaycush,37,560,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.05,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4663,Lake Trout,Salvelinus,namaycush,45,1035,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.02999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4664,Lake Trout,Salvelinus,namaycush,47.5,1082,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.05999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4665,Lake Trout,Salvelinus,namaycush,61.5,2515,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.12999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4666,Lake Trout,Salvelinus,namaycush,54.5,1633,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.2,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4667,Lake Trout,Salvelinus,namaycush,49.5,1230,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.18999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4668,Lake Trout,Salvelinus,namaycush,55.2,2065,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.27,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4669,Lake Trout,Salvelinus,namaycush,38,540,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.23999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4670,Lake Trout,Salvelinus,namaycush,43,833,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.20999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4671,Lake Trout,Salvelinus,namaycush,45.3,960,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.20999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4673,Lake Trout,Salvelinus,namaycush,44,728,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.20999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4674,Lake Trout,Salvelinus,namaycush,50.5,1392,F,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.25,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4675,Lake Trout,Salvelinus,namaycush,48.5,1125.5,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.3,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4676,Lake Trout,Salvelinus,namaycush,49,1143,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.1,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4677,Lake Trout,Salvelinus,namaycush,49.3,1200,M,ADS,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.21999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4678,Lake Trout,Salvelinus,namaycush,33.5,415,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.10999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4679,Lake Trout,Salvelinus,namaycush,22.5,107.4,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.07,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4680,Lake Trout,Salvelinus,namaycush,18.5,56.4,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.05999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4682,Lake Trout,Salvelinus,namaycush,27,158.5,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.11999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4683,Lake Trout,Salvelinus,namaycush,22.5,90.9,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.05999,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4684,Lake Trout,Salvelinus,namaycush,27,212.1,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.09,,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
4685,Lake Trout,Salvelinus,namaycush,30,251,UNK,IMM,1,1982-09-14,1982,Lake Ontario,"Lake Ontario, Niagara on the Lake, Ontario",Niagara Basin,43.3333,-79.08333,ON,WHA,DDD,0.005,BDL,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
