,CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Station_Name,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
23223,3690,Lake Trout,Salvelinus,namaycush,49.5,1457.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.17,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23224,3691,Lake Trout,Salvelinus,namaycush,53.5,1675.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.1,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23225,3692,Lake Trout,Salvelinus,namaycush,56.0,1784.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.17,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23226,3693,Lake Trout,Salvelinus,namaycush,57.2,1883.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.18,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23227,3694,Lake Trout,Salvelinus,namaycush,47.2,1022.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.18,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23228,3695,Lake Trout,Salvelinus,namaycush,53.5,1621.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.4,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23229,3697,Lake Trout,Salvelinus,namaycush,53.5,1818.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.15999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23230,3698,Lake Trout,Salvelinus,namaycush,46.0,1217.5,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.10999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23231,3699,Lake Trout,Salvelinus,namaycush,50.4,1295.5,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.11999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23232,3700,Lake Trout,Salvelinus,namaycush,54.0,1512.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.1,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23233,3701,Lake Trout,Salvelinus,namaycush,51.5,1401.5,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.10999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23234,3702,Lake Trout,Salvelinus,namaycush,51.0,1712.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.21999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23235,3703,Lake Trout,Salvelinus,namaycush,56.5,1636.5,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.28,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23236,3704,Lake Trout,Salvelinus,namaycush,44.2,890.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.11999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23237,3705,Lake Trout,Salvelinus,namaycush,43.5,932.0,M,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.2,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23238,3707,Lake Trout,Salvelinus,namaycush,46.0,1099.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.14,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23239,3708,Lake Trout,Salvelinus,namaycush,52.0,1331.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.12999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23240,3709,Lake Trout,Salvelinus,namaycush,56.5,2241.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.11999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23241,3710,Lake Trout,Salvelinus,namaycush,52.5,1538.8,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.23,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23242,3711,Lake Trout,Salvelinus,namaycush,53.0,1462.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.14,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23243,3712,Lake Trout,Salvelinus,namaycush,47.2,1000.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.14,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23244,3713,Lake Trout,Salvelinus,namaycush,47.5,1201.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.34999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23245,3714,Lake Trout,Salvelinus,namaycush,55.5,1657.0,M,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.14,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23246,3715,Lake Trout,Salvelinus,namaycush,47.0,1031.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.17,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23247,3717,Lake Trout,Salvelinus,namaycush,46.5,949.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.20999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23248,3718,Lake Trout,Salvelinus,namaycush,57.0,2417.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.11999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23249,3719,Lake Trout,Salvelinus,namaycush,48.0,1159.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.25,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23250,3720,Lake Trout,Salvelinus,namaycush,44.5,942.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.14,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23251,3721,Lake Trout,Salvelinus,namaycush,51.0,1454.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.28,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23252,3722,Lake Trout,Salvelinus,namaycush,49.0,1104.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.14,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23253,3723,Lake Trout,Salvelinus,namaycush,51.5,1596.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.17,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23254,3724,Lake Trout,Salvelinus,namaycush,54.0,1645.5,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.12999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23255,3725,Lake Trout,Salvelinus,namaycush,52.0,1535.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.10999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23256,3727,Lake Trout,Salvelinus,namaycush,52.0,1536.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.15,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23257,3728,Lake Trout,Salvelinus,namaycush,54.0,1620.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.34999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23258,3729,Lake Trout,Salvelinus,namaycush,50.5,1380.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.34999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23259,3730,Lake Trout,Salvelinus,namaycush,54.0,1603.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.1,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23260,3731,Lake Trout,Salvelinus,namaycush,48.0,1307.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.15,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23261,3732,Lake Trout,Salvelinus,namaycush,45.0,990.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.25,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23262,3733,Lake Trout,Salvelinus,namaycush,51.0,1253.6,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,DLD,0.11999,,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
23263,3679,Lake Trout,Salvelinus,namaycush,69.1,3300.0,M,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.11999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23264,3680,Lake Trout,Salvelinus,namaycush,59.0,2017.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23265,3681,Lake Trout,Salvelinus,namaycush,68.5,3881.0,M,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.07,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23266,3682,Lake Trout,Salvelinus,namaycush,66.7,2753.0,M,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23267,3683,Lake Trout,Salvelinus,namaycush,61.5,2650.0,M,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23268,3684,Lake Trout,Salvelinus,namaycush,59.0,2124.0,M,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23269,3685,Lake Trout,Salvelinus,namaycush,60.0,2343.0,M,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.07,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23270,3687,Lake Trout,Salvelinus,namaycush,59.5,2536.0,M,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23271,3688,Lake Trout,Salvelinus,namaycush,61.0,2600.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23272,3689,Lake Trout,Salvelinus,namaycush,65.7,3051.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.07999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23273,3690,Lake Trout,Salvelinus,namaycush,49.5,1457.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.07,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23274,3691,Lake Trout,Salvelinus,namaycush,53.5,1675.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23275,3692,Lake Trout,Salvelinus,namaycush,56.0,1784.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.09,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23276,3693,Lake Trout,Salvelinus,namaycush,57.2,1883.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23277,3694,Lake Trout,Salvelinus,namaycush,47.2,1022.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23278,3695,Lake Trout,Salvelinus,namaycush,53.5,1621.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23279,3697,Lake Trout,Salvelinus,namaycush,53.5,1818.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23280,3698,Lake Trout,Salvelinus,namaycush,46.0,1217.5,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.07,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23281,3699,Lake Trout,Salvelinus,namaycush,50.4,1295.5,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.07999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23282,3700,Lake Trout,Salvelinus,namaycush,54.0,1512.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.02999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23283,3701,Lake Trout,Salvelinus,namaycush,51.5,1401.5,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.03999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23284,3702,Lake Trout,Salvelinus,namaycush,51.0,1712.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.01999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23285,3703,Lake Trout,Salvelinus,namaycush,56.5,1636.5,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.03999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23286,3704,Lake Trout,Salvelinus,namaycush,44.2,890.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23287,3705,Lake Trout,Salvelinus,namaycush,43.5,932.0,M,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23288,3707,Lake Trout,Salvelinus,namaycush,46.0,1099.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.02999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23289,3708,Lake Trout,Salvelinus,namaycush,52.0,1331.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.03999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23290,3709,Lake Trout,Salvelinus,namaycush,56.5,2241.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.09,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23291,3710,Lake Trout,Salvelinus,namaycush,52.5,1538.8,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23292,3711,Lake Trout,Salvelinus,namaycush,53.0,1462.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23293,3712,Lake Trout,Salvelinus,namaycush,47.2,1000.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.07,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23294,3713,Lake Trout,Salvelinus,namaycush,47.5,1201.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.12999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23295,3714,Lake Trout,Salvelinus,namaycush,55.5,1657.0,M,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.07,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23296,3715,Lake Trout,Salvelinus,namaycush,47.0,1031.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.03999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23297,3717,Lake Trout,Salvelinus,namaycush,46.5,949.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.07,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23298,3718,Lake Trout,Salvelinus,namaycush,57.0,2417.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23299,3719,Lake Trout,Salvelinus,namaycush,48.0,1159.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.07,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23300,3720,Lake Trout,Salvelinus,namaycush,44.5,942.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.02999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23301,3721,Lake Trout,Salvelinus,namaycush,51.0,1454.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.03999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23302,3722,Lake Trout,Salvelinus,namaycush,49.0,1104.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.03999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23303,3723,Lake Trout,Salvelinus,namaycush,51.5,1596.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.03999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23304,3724,Lake Trout,Salvelinus,namaycush,54.0,1645.5,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.07999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23305,3725,Lake Trout,Salvelinus,namaycush,52.0,1535.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.07999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23306,3727,Lake Trout,Salvelinus,namaycush,52.0,1536.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.02999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23307,3728,Lake Trout,Salvelinus,namaycush,54.0,1620.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.02999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23308,3729,Lake Trout,Salvelinus,namaycush,50.5,1380.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.10999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23309,3730,Lake Trout,Salvelinus,namaycush,54.0,1603.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.03999,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
23310,3731,Lake Trout,Salvelinus,namaycush,48.0,1307.0,F,ADS,1,1981-07-17,1981,Lake Ontario,Burlington,Western Basin L Ontario,43.25,-79.75,ON,WHA,HCB,0.05,,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
