,CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Station_Name,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
2089,9798,Alewife,Alosa,pseudoharengus,15.5,21.9,,,1.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,DDE,0.005,BDL,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
2090,9797,Alewife,Alosa,pseudoharengus,6.9,1.8,,,5.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
2091,9798,Alewife,Alosa,pseudoharengus,15.5,21.9,,,1.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,DDT,0.005,BDL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
2092,9797,Alewife,Alosa,pseudoharengus,6.9,1.8,,,5.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,DLD,0.01,BQL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
2093,9798,Alewife,Alosa,pseudoharengus,15.5,21.9,,,1.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,DLD,0.005,BDL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
2094,9797,Alewife,Alosa,pseudoharengus,6.9,1.8,,,5.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,HCB,0.005,BDL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
2095,9798,Alewife,Alosa,pseudoharengus,15.5,21.9,,,1.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,HCB,0.005,BDL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
2096,9797,Alewife,Alosa,pseudoharengus,6.9,1.8,,,5.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,HEP,0.005,BDL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
2097,9798,Alewife,Alosa,pseudoharengus,15.5,21.9,,,1.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,HEP,0.005,BDL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
2098,9797,Alewife,Alosa,pseudoharengus,6.9,1.8,,,5.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,MIR,0.005,BDL,1,,Organochlorine,Mirex,Mirex,UG/G,,0.005,UofG,UofG method TOPS-135
2099,9798,Alewife,Alosa,pseudoharengus,15.5,21.9,,,1.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,MIR,0.005,BDL,1,,Organochlorine,Mirex,Mirex,UG/G,,0.005,UofG,UofG method TOPS-135
2100,9797,Alewife,Alosa,pseudoharengus,6.9,1.8,,,5.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,PCB,0.05,BDL,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
2101,9798,Alewife,Alosa,pseudoharengus,15.5,21.9,,,1.0,1990-06-26,1990,Lake Huron,North Channel,North Channel L Huron,45.91666667,-83.5,ON,WHA,PCB,0.05,BDL,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
2102,13541,Alewife,Alosa,pseudoharengus,17.0,34.0,,,5.0,1995-06-05,1995,Lake Huron,Killarney,Georgian Bay,45.8925,-81.4775,ON,WHA,CLD,0.00999,,1,,Organochlorine,Chlordane (alpha+gamma),Chlordane (alpha+gamma),UG/G,,,UofG,UofG method TOPS-135
2103,13541,Alewife,Alosa,pseudoharengus,17.0,34.0,,,5.0,1995-06-05,1995,Lake Huron,Killarney,Georgian Bay,45.8925,-81.4775,ON,WHA,DDD,0.005,BDL,1,,Organochlorine,p-p'-DDD,p-p'-DDD,UG/G,,0.005,UofG,UofG method TOPS-135
2104,13541,Alewife,Alosa,pseudoharengus,17.0,34.0,,,5.0,1995-06-05,1995,Lake Huron,Killarney,Georgian Bay,45.8925,-81.4775,ON,WHA,DDE,0.02999,,1,,Organochlorine,p-p'-DDE,ppDDE,UG/G,,0.005,UofG,UofG method TOPS-135
2105,13541,Alewife,Alosa,pseudoharengus,17.0,34.0,,,5.0,1995-06-05,1995,Lake Huron,Killarney,Georgian Bay,45.8925,-81.4775,ON,WHA,DDT,0.01,BQL,1,,Organochlorine,p-p'-DDT,ppDDT,UG/G,,0.005,UofG,UofG method TOPS-135
2106,13541,Alewife,Alosa,pseudoharengus,17.0,34.0,,,5.0,1995-06-05,1995,Lake Huron,Killarney,Georgian Bay,45.8925,-81.4775,ON,WHA,DLD,0.01,BQL,1,,Organochlorine,Dieldrin,Dieldrin,UG/G,,0.005,UofG,UofG method TOPS-135
2107,13541,Alewife,Alosa,pseudoharengus,17.0,34.0,,,5.0,1995-06-05,1995,Lake Huron,Killarney,Georgian Bay,45.8925,-81.4775,ON,WHA,HCB,0.005,BDL,1,,Organochlorine,Hexabromobenzene (HBB),Hexachlorobenzene,UG/G,,0.005,UofG,UofG method TOPS-135
2108,13541,Alewife,Alosa,pseudoharengus,17.0,34.0,,,5.0,1995-06-05,1995,Lake Huron,Killarney,Georgian Bay,45.8925,-81.4775,ON,WHA,HEP,0.005,BDL,1,,Organochlorine,Heptachlor epoxide,Heptachlor epoxide,UG/G,,0.005,UofG,UofG method TOPS-135
2109,13541,Alewife,Alosa,pseudoharengus,17.0,34.0,,,5.0,1995-06-05,1995,Lake Huron,Killarney,Georgian Bay,45.8925,-81.4775,ON,WHA,MIR,0.005,BDL,1,,Organochlorine,Mirex,Mirex,UG/G,,0.005,UofG,UofG method TOPS-135
2110,13541,Alewife,Alosa,pseudoharengus,17.0,34.0,,,5.0,1995-06-05,1995,Lake Huron,Killarney,Georgian Bay,45.8925,-81.4775,ON,WHA,PCB,0.4,,1,,Organochlorine,PCBs (as Arochlor 1254) Total,Total PCBs (as Arochlor 1254),UG/G,,0.05,UofG,UofG method TOPS-135
2111,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,SumPCB,0.28955,,1,,Organochlorine,PCB Total,Total PCB,UG/G wet,,0.002,ULTRA,
2112,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,SumPCB,0.26423,,1,,Organochlorine,PCB Total,Total PCB,UG/G wet,,0.002,ULTRA,
2113,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,SumPCB,0.08673,,1,,Organochlorine,PCB Total,Total PCB,UG/G wet,,0.002,ULTRA,
2114,16632,Alewife,Alosa,pseudoharengus,6.8,6.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,SumPCB,0.15739,,1,,Organochlorine,PCB Total,Total PCB,UG/G wet,,0.002,ULTRA,
2115,16633,Alewife,Alosa,pseudoharengus,7.0,2.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,SumPCB,0.18164,,1,,Organochlorine,PCB Total,Total PCB,UG/G wet,,0.002,ULTRA,
2116,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX,0.01379,,1,,Organochlorine,Toxaphene,Toxaphene,UG/G wet,,0.001,ULTRA,
2117,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX,0.02194,,1,,Organochlorine,Toxaphene,Toxaphene,UG/G wet,,0.001,ULTRA,
2118,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX,0.0603,,1,,Organochlorine,Toxaphene,Toxaphene,UG/G wet,,0.001,ULTRA,
2119,16632,Alewife,Alosa,pseudoharengus,6.8,6.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX,0.05826,,1,,Organochlorine,Toxaphene,Toxaphene,UG/G wet,,0.001,ULTRA,
2120,16633,Alewife,Alosa,pseudoharengus,7.0,2.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX,0.04233,,1,,Organochlorine,Toxaphene,Toxaphene,UG/G wet,,0.001,ULTRA,
2121,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.11&12.MSD,0.2,L,1,,Organochlorine,"Toxaphene parlar 11,12",Toxaphene parlar 11 & 12,NG/G wet,0.2,,ULTRA,
2122,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.11&12.MSD,0.2,L,1,,Organochlorine,"Toxaphene parlar 11,12",Toxaphene parlar 11 & 12,NG/G wet,0.2,,ULTRA,
2123,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.11&12.MSD,0.2,L,1,,Organochlorine,"Toxaphene parlar 11,12",Toxaphene parlar 11 & 12,NG/G wet,0.2,,ULTRA,
2124,16632,Alewife,Alosa,pseudoharengus,6.8,6.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.11&12.MSD,0.2,L,1,,Organochlorine,"Toxaphene parlar 11,12",Toxaphene parlar 11 & 12,NG/G wet,0.2,,ULTRA,
2125,16633,Alewife,Alosa,pseudoharengus,7.0,2.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.11&12.MSD,0.2,L,1,,Organochlorine,"Toxaphene parlar 11,12",Toxaphene parlar 11 & 12,NG/G wet,0.2,,ULTRA,
2126,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.15.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 15,Toxaphene parlar 15,NG/G wet,0.2,,ULTRA,
2127,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.15.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 15,Toxaphene parlar 15,NG/G wet,0.2,,ULTRA,
2128,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.15.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 15,Toxaphene parlar 15,NG/G wet,0.2,,ULTRA,
2129,16632,Alewife,Alosa,pseudoharengus,6.8,6.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.15.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 15,Toxaphene parlar 15,NG/G wet,0.2,,ULTRA,
2130,16633,Alewife,Alosa,pseudoharengus,7.0,2.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.15.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 15,Toxaphene parlar 15,NG/G wet,0.2,,ULTRA,
2131,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.21.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 21,Toxaphene parlar 21,NG/G wet,0.2,,ULTRA,
2132,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.21.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 21,Toxaphene parlar 21,NG/G wet,0.2,,ULTRA,
2133,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.21.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 21,Toxaphene parlar 21,NG/G wet,0.2,,ULTRA,
2134,16632,Alewife,Alosa,pseudoharengus,6.8,6.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.21.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 21,Toxaphene parlar 21,NG/G wet,0.2,,ULTRA,
2135,16633,Alewife,Alosa,pseudoharengus,7.0,2.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.21.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 21,Toxaphene parlar 21,NG/G wet,0.2,,ULTRA,
2136,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.25.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 25,Toxaphene parlar 25,NG/G wet,0.2,,ULTRA,
2137,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.25.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 25,Toxaphene parlar 25,NG/G wet,0.2,,ULTRA,
2138,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.25.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 25,Toxaphene parlar 25,NG/G wet,0.2,,ULTRA,
2139,16632,Alewife,Alosa,pseudoharengus,6.8,6.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.25.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 25,Toxaphene parlar 25,NG/G wet,0.2,,ULTRA,
2140,16633,Alewife,Alosa,pseudoharengus,7.0,2.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.25.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 25,Toxaphene parlar 25,NG/G wet,0.2,,ULTRA,
2141,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.26.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 26,Toxaphene parlar 26,NG/G wet,0.2,,ULTRA,
2142,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.26.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 26,Toxaphene parlar 26,NG/G wet,0.2,,ULTRA,
2143,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.26.MSD,0.38739,,1,,Organochlorine,Toxaphene Parlar 26,Toxaphene parlar 26,NG/G wet,0.2,,ULTRA,
2144,16632,Alewife,Alosa,pseudoharengus,6.8,6.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.26.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 26,Toxaphene parlar 26,NG/G wet,0.2,,ULTRA,
2145,16633,Alewife,Alosa,pseudoharengus,7.0,2.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.26.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 26,Toxaphene parlar 26,NG/G wet,0.2,,ULTRA,
2146,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.31&32.MSD,0.2,L,1,,Organochlorine,"Toxaphene Parlar 31,32",Toxaphene parlar 31 & 32,NG/G wet,0.2,,ULTRA,
2147,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.31&32.MSD,0.2,L,1,,Organochlorine,"Toxaphene Parlar 31,32",Toxaphene parlar 31 & 32,NG/G wet,0.2,,ULTRA,
2148,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.31&32.MSD,0.2,L,1,,Organochlorine,"Toxaphene Parlar 31,32",Toxaphene parlar 31 & 32,NG/G wet,0.2,,ULTRA,
2149,16632,Alewife,Alosa,pseudoharengus,6.8,6.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.31&32.MSD,0.2,L,1,,Organochlorine,"Toxaphene Parlar 31,32",Toxaphene parlar 31 & 32,NG/G wet,0.2,,ULTRA,
2150,16633,Alewife,Alosa,pseudoharengus,7.0,2.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.31&32.MSD,0.2,L,1,,Organochlorine,"Toxaphene Parlar 31,32",Toxaphene parlar 31 & 32,NG/G wet,0.2,,ULTRA,
2151,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.38.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 38,Toxaphene parlar 38,NG/G wet,0.2,,ULTRA,
2152,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.38.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 38,Toxaphene parlar 38,NG/G wet,0.2,,ULTRA,
2153,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.38.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 38,Toxaphene parlar 38,NG/G wet,0.2,,ULTRA,
2154,16632,Alewife,Alosa,pseudoharengus,6.8,6.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.38.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 38,Toxaphene parlar 38,NG/G wet,0.2,,ULTRA,
2155,16633,Alewife,Alosa,pseudoharengus,7.0,2.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.38.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 38,Toxaphene parlar 38,NG/G wet,0.2,,ULTRA,
2156,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.39.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 39,Toxaphene parlar 39,NG/G wet,0.2,,ULTRA,
2157,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.39.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 39,Toxaphene parlar 39,NG/G wet,0.2,,ULTRA,
2158,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.39.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 39,Toxaphene parlar 39,NG/G wet,0.2,,ULTRA,
2159,16632,Alewife,Alosa,pseudoharengus,6.8,6.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.39.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 39,Toxaphene parlar 39,NG/G wet,0.2,,ULTRA,
2160,16633,Alewife,Alosa,pseudoharengus,7.0,2.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.39.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 39,Toxaphene parlar 39,NG/G wet,0.2,,ULTRA,
2161,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.40&41.MSD,0.26501,,1,,Organochlorine,"Toxaphene Parlar 40,41",Toxaphene parlar 40 & 41,NG/G wet,0.2,,ULTRA,
2162,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.40&41.MSD,0.34639,,1,,Organochlorine,"Toxaphene Parlar 40,41",Toxaphene parlar 40 & 41,NG/G wet,0.2,,ULTRA,
2163,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.40&41.MSD,0.63643,,1,,Organochlorine,"Toxaphene Parlar 40,41",Toxaphene parlar 40 & 41,NG/G wet,0.2,,ULTRA,
2164,16632,Alewife,Alosa,pseudoharengus,6.8,6.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.40&41.MSD,0.72161,,1,,Organochlorine,"Toxaphene Parlar 40,41",Toxaphene parlar 40 & 41,NG/G wet,0.2,,ULTRA,
2165,16633,Alewife,Alosa,pseudoharengus,7.0,2.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.40&41.MSD,0.60776,,1,,Organochlorine,"Toxaphene Parlar 40,41",Toxaphene parlar 40 & 41,NG/G wet,0.2,,ULTRA,
2166,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.42.MSD,0.2,L,1,,Organochlorine,Toxaphene Parlar 42,Toxaphene parlar 42,NG/G wet,0.2,,ULTRA,
2167,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.42.MSD,0.2,,1,,Organochlorine,Toxaphene Parlar 42,Toxaphene parlar 42,NG/G wet,0.2,,ULTRA,
2168,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.42.MSD,0.38739,,1,,Organochlorine,Toxaphene Parlar 42,Toxaphene parlar 42,NG/G wet,0.2,,ULTRA,
2169,16632,Alewife,Alosa,pseudoharengus,6.8,6.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.42.MSD,0.44671,,1,,Organochlorine,Toxaphene Parlar 42,Toxaphene parlar 42,NG/G wet,0.2,,ULTRA,
2170,16633,Alewife,Alosa,pseudoharengus,7.0,2.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.42.MSD,0.30388,,1,,Organochlorine,Toxaphene Parlar 42,Toxaphene parlar 42,NG/G wet,0.2,,ULTRA,
2171,16629,Alewife,Alosa,pseudoharengus,17.0,33.5,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.44.MSD,1.45759,,1,,Organochlorine,Toxaphene Parlar 44,Toxaphene parlar 44,NG/G wet,0.2,,ULTRA,
2172,16630,Alewife,Alosa,pseudoharengus,15.0,26.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.44.MSD,1.82645,,1,,Organochlorine,Toxaphene Parlar 44,Toxaphene parlar 44,NG/G wet,0.2,,ULTRA,
2173,16631,Alewife,Alosa,pseudoharengus,7.5,4.0,,,5.0,1999-07-06,1999,Lake Michigan,Manistique,North Basin L Michigan,45.95527778,-86.24888889,MI,WHA,TOX.PAR.44.MSD,2.57339,,1,,Organochlorine,Toxaphene Parlar 44,Toxaphene parlar 44,NG/G wet,0.2,,ULTRA,
